date,nav,cash,invested,daily_pnl,daily_return,index_return,positions,is_rebalance,trades,regime,pos_cap
2026-03-10,4981.491204786419,3487.491204786419,1494.0,80.04689174690223,1.6331286583007643,1.2848354062600542,"{'电力': 747, '通信设备': 498, '元件': 249}",True,"[{'date': '2026-03-10', 'action': 'sell', 'reason': '调仓', 'sector': '元件', 'etf': '159997', 'amount': 1540}, {'date': '2026-03-10', 'action': 'sell', 'reason': '调仓', 'sector': '电力', 'etf': '159611', 'amount': 1033}, {'date': '2026-03-10', 'action': 'sell', 'reason': '调仓', 'sector': '贵金属', 'etf': '159934', 'amount': 461}, {'date': '2026-03-10', 'action': 'buy', 'reason': '调仓', 'sector': '电力', 'etf': '159611', 'amount': 747}, {'date': '2026-03-10', 'action': 'buy', 'reason': '调仓', 'sector': '通信设备', 'etf': '515880', 'amount': 498}, {'date': '2026-03-10', 'action': 'buy', 'reason': '调仓', 'sector': '元件', 'etf': '159997', 'amount': 249}]",defensive,30
2026-03-11,5000.2568548002755,3487.491204786419,1512.7656500138562,18.765650013856117,0.37670748059990267,0.636182936606744,"{'电力': 762, '通信设备': 502, '元件': 249}",False,[],defensive,30
2026-03-12,5002.93188168953,3487.491204786419,1515.440676903111,2.675026889254755,0.05349778955228146,-0.3599960548377523,"{'电力': 777, '通信设备': 495, '元件': 244}",False,[],defensive,30
2026-03-13,4973.215633882536,3487.491204786419,1485.724429096117,-29.716247806993678,-0.5939766622798492,-0.3929549701763846,"{'电力': 758, '通信设备': 485, '元件': 243}",False,[],defensive,30
2026-03-16,4961.978528747579,3487.491204786419,1474.4873239611602,-11.237105134956959,-0.22595250160477587,0.051808255910068546,"{'电力': 741, '通信设备': 483, '元件': 250}",False,[],defensive,30
2026-03-17,4922.939985248508,3446.9399852485076,1476.0,-39.038543499071025,-0.7867535756734712,-0.7303771610291054,"{'电力': 738, '风电设备': 492, '元件': 246}",True,"[{'date': '2026-03-17', 'action': 'sell', 'reason': '调仓', 'sector': '电力', 'etf': '159611', 'amount': 736}, {'date': '2026-03-17', 'action': 'sell', 'reason': '调仓', 'sector': '通信设备', 'etf': '515880', 'amount': 460}, {'date': '2026-03-17', 'action': 'sell', 'reason': '调仓', 'sector': '元件', 'etf': '159997', 'amount': 240}, {'date': '2026-03-17', 'action': 'buy', 'reason': '调仓', 'sector': '电力', 'etf': '159611', 'amount': 738}, {'date': '2026-03-17', 'action': 'buy', 'reason': '调仓', 'sector': '风电设备', 'etf': '516160', 'amount': 492}, {'date': '2026-03-17', 'action': 'buy', 'reason': '调仓', 'sector': '元件', 'etf': '159997', 'amount': 246}]",defensive,30
2026-03-18,4935.98742532012,3446.9399852485076,1489.047440071612,13.047440071612098,0.2650334984929392,0.4505288371448035,"{'电力': 747, '风电设备': 488, '元件': 254}",False,[],defensive,30
2026-03-19,4924.590869622025,3446.9399852485076,1477.6508843735173,-11.39655569809459,-0.23088704885336764,-1.6117571697337185,"{'电力': 749, '风电设备': 482, '元件': 247}",False,[],defensive,30
2026-03-20,4916.135802592852,3446.9399852485076,1469.1958173443443,-8.455067029173339,-0.17169075062314354,-0.3541809078315805,"{'电力': 752, '风电设备': 475, '元件': 242}",False,[],defensive,30
2026-03-23,4868.434004706265,4868.434004706265,0.0,-47.701797886586505,-0.9703108254541792,-3.2629825413431623,{},True,"[{'date': '2026-03-23', 'action': 'sell', 'reason': '跌停(-6.7%)', 'sector': '元件', 'etf': '159997', 'amount': 226}, {'date': '2026-03-23', 'action': 'sell', 'reason': '调仓', 'sector': '电力', 'etf': '159611', 'amount': 738}, {'date': '2026-03-23', 'action': 'sell', 'reason': '调仓', 'sector': '风电设备', 'etf': '516160', 'amount': 458}]",defensive,30
2026-03-24,4868.434004706265,4868.434004706265,0.0,0.0,0.0,1.2839528863419103,{},False,[],cash,0
2026-03-25,4868.434004706265,3408.434004706265,1460.0,0.0,0.0,1.4021876666304722,{'电力': 1460},True,"[{'date': '2026-03-25', 'action': 'buy', 'reason': '调仓', 'sector': '电力', 'etf': '159611', 'amount': 1460}]",moderate,60
2026-03-26,4863.375699735482,3408.434004706265,1454.9416950292173,-5.058304970782734,-0.10390004190039548,-1.320825324090602,{'电力': 1455},False,[],cash,0
2026-03-27,4852.149640385545,3408.434004706265,1443.7156356792802,-11.22605934993704,-0.2308285446782854,0.5591470662199338,{'电力': 1444},False,[],defensive,30
2026-03-30,4783.180344724149,3408.434004706265,1374.746340017884,-68.96929566139626,-1.4214173257837914,-0.2358652947094586,{'电力': 1375},False,[],defensive,30
2026-03-31,4747.031522780892,3408.434004706265,1338.5975180746275,-36.148821943256515,-0.7557486721806117,-0.9328020124890091,{'电力': 1339},False,[],defensive,30
