date,nav,cash,invested,daily_pnl,daily_return,index_return,positions,is_rebalance,trades,in_market,pos_cap
2026-03-31,5000.0,5000.0,0.0,0.0,0.0,-0.9328020124890091,{},True,[],False,0
2026-04-01,5000.0,5000.0,0.0,0.0,0.0,1.7082508529681295,{},False,[],False,0
2026-04-02,5000.0,5000.0,0.0,0.0,0.0,-1.0418095887665846,{},False,[],False,0
2026-04-03,5000.0,5000.0,0.0,0.0,0.0,-0.8512108069054225,{},False,[],False,0
2026-04-07,5000.0,5000.0,0.0,0.0,0.0,-0.0038957041192388964,{},False,[],False,0
2026-04-08,5000.0,5000.0,0.0,0.0,0.0,3.489155558598167,{},True,[],False,0
2026-04-09,5000.0,5000.0,0.0,0.0,0.0,-0.6382687970726386,{},False,[],False,0
2026-04-10,5000.0,5000.0,0.0,0.0,0.0,1.5404850922775548,{},False,[],False,0
2026-04-13,5000.0,5000.0,0.0,0.0,0.0,0.20681254186827314,{},False,[],False,0
2026-04-14,5000.0,5000.0,0.0,0.0,0.0,1.1865510298300297,{},False,[],False,0
2026-04-15,5000.0,500.0,4500.0,0.0,0.0,-0.3411408457774434,"{'小金属': 1500, '文化传媒': 1200, '光伏设备': 900, '种植业与林业': 600, '银行': 300}",True,"[{'date': '2026-04-15', 'action': 'buy', 'reason': '调仓', 'sector': '小金属', 'etf': '512400', 'amount': 1500}, {'date': '2026-04-15', 'action': 'buy', 'reason': '调仓', 'sector': '文化传媒', 'etf': '512980', 'amount': 1200}, {'date': '2026-04-15', 'action': 'buy', 'reason': '调仓', 'sector': '光伏设备', 'etf': '515790', 'amount': 900}, {'date': '2026-04-15', 'action': 'buy', 'reason': '调仓', 'sector': '种植业与林业', 'etf': '159825', 'amount': 600}, {'date': '2026-04-15', 'action': 'buy', 'reason': '调仓', 'sector': '银行', 'etf': '512800', 'amount': 300}]",True,90
2026-04-16,5087.86036378586,500.0,4587.86036378586,87.86036378585966,1.7572072757171986,1.0962498020381517,"{'小金属': 1545, '文化传媒': 1222, '光伏设备': 914, '种植业与林业': 608, '银行': 299}",False,[],True,90
2026-04-17,5108.808911400492,500.0,4608.808911400492,20.94854761463274,0.41173589911664976,-0.1675460582763133,"{'小金属': 1562, '文化传媒': 1219, '光伏设备': 924, '种植业与林业': 605, '银行': 298}",False,[],True,90
2026-04-20,5188.404358880287,500.0,4688.404358880287,79.5954474797948,1.558004005633773,0.6084160626915969,"{'小金属': 1602, '文化传媒': 1238, '光伏设备': 934, '种植业与林业': 613, '银行': 301}",False,[],True,90
2026-04-21,5182.301622993853,500.0,4682.301622993853,-6.102735886434379,-0.11762259577915435,0.22186292549652986,"{'小金属': 1609, '文化传媒': 1229, '光伏设备': 932, '种植业与林业': 609, '银行': 303}",False,[],True,90
2026-04-22,5192.9528592992465,622.9528592992465,4570.0,10.651236305394532,0.20553099916327255,0.6633812898791724,"{'文化传媒': 1523, '种植业与林业': 1219, '小金属': 914, '光伏设备': 609, '银行': 305}",True,"[{'date': '2026-04-22', 'action': 'sell', 'reason': '调仓', 'sector': '小金属', 'etf': '512400', 'amount': 1631}, {'date': '2026-04-22', 'action': 'sell', 'reason': '调仓', 'sector': '文化传媒', 'etf': '512980', 'amount': 1221}, {'date': '2026-04-22', 'action': 'sell', 'reason': '调仓', 'sector': '光伏设备', 'etf': '515790', 'amount': 930}, {'date': '2026-04-22', 'action': 'sell', 'reason': '调仓', 'sector': '种植业与林业', 'etf': '159825', 'amount': 608}, {'date': '2026-04-22', 'action': 'sell', 'reason': '调仓', 'sector': '银行', 'etf': '512800', 'amount': 302}, {'date': '2026-04-22', 'action': 'buy', 'reason': '调仓', 'sector': '文化传媒', 'etf': '512980', 'amount': 1523}, {'date': '2026-04-22', 'action': 'buy', 'reason': '调仓', 'sector': '种植业与林业', 'etf': '159825', 'amount': 1219}, {'date': '2026-04-22', 'action': 'buy', 'reason': '调仓', 'sector': '小金属', 'etf': '512400', 'amount': 914}, {'date': '2026-04-22', 'action': 'buy', 'reason': '调仓', 'sector': '光伏设备', 'etf': '515790', 'amount': 609}, {'date': '2026-04-22', 'action': 'buy', 'reason': '调仓', 'sector': '银行', 'etf': '512800', 'amount': 305}]",True,88
2026-04-23,5158.065799123874,622.9528592992465,4535.112939824628,-34.887060175372206,-0.6718154606949467,-0.2771048666906917,"{'文化传媒': 1519, '种植业与林业': 1233, '小金属': 874, '光伏设备': 601, '银行': 308}",False,[],True,88
2026-04-24,5131.32013452839,622.9528592992465,4508.367275229143,-26.745664595484413,-0.5185211983923743,-0.3543009075644088,"{'文化传媒': 1507, '种植业与林业': 1229, '小金属': 872, '光伏设备': 594, '银行': 306}",False,[],True,88
2026-04-27,5114.447390774031,622.9528592992465,4491.494531474785,-16.872743754358734,-0.328818770063144,0.03308613780985681,"{'文化传媒': 1511, '种植业与林业': 1228, '小金属': 860, '光伏设备': 589, '银行': 304}",False,[],True,88
2026-04-28,5059.980688204816,622.9528592992465,4437.02782890557,-54.46670256921452,-1.0649577248065478,-0.26701197896351614,"{'文化传媒': 1483, '种植业与林业': 1230, '小金属': 840, '光伏设备': 578, '银行': 305}",False,[],False,0
2026-04-29,5166.619029972291,619.6190299722912,4547.0,106.6383417674743,2.1074851533733563,1.095769667908586,"{'文化传媒': 1516, '种植业与林业': 1213, '小金属': 909, '中药': 606, '自动化设备': 303}",True,"[{'date': '2026-04-29', 'action': 'sell', 'reason': '调仓', 'sector': '文化传媒', 'etf': '512980', 'amount': 1512}, {'date': '2026-04-29', 'action': 'sell', 'reason': '调仓', 'sector': '种植业与林业', 'etf': '159825', 'amount': 1247}, {'date': '2026-04-29', 'action': 'sell', 'reason': '调仓', 'sector': '小金属', 'etf': '512400', 'amount': 881}, {'date': '2026-04-29', 'action': 'sell', 'reason': '调仓', 'sector': '光伏设备', 'etf': '515790', 'amount': 596}, {'date': '2026-04-29', 'action': 'sell', 'reason': '调仓', 'sector': '银行', 'etf': '512800', 'amount': 307}, {'date': '2026-04-29', 'action': 'buy', 'reason': '调仓', 'sector': '文化传媒', 'etf': '512980', 'amount': 1516}, {'date': '2026-04-29', 'action': 'buy', 'reason': '调仓', 'sector': '种植业与林业', 'etf': '159825', 'amount': 1213}, {'date': '2026-04-29', 'action': 'buy', 'reason': '调仓', 'sector': '小金属', 'etf': '512400', 'amount': 909}, {'date': '2026-04-29', 'action': 'buy', 'reason': '调仓', 'sector': '中药', 'etf': '159647', 'amount': 606}, {'date': '2026-04-29', 'action': 'buy', 'reason': '调仓', 'sector': '自动化设备', 'etf': '562500', 'amount': 303}]",True,88
2026-04-30,5190.743703434879,619.6190299722912,4571.124673462587,24.124673462588042,0.46693346892110466,-0.06319710407586276,"{'文化传媒': 1518, '种植业与林业': 1221, '小金属': 913, '中药': 609, '自动化设备': 309}",False,[],True,88
